Ticker,Description,Last,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
ARLO,"Arlo Technologies, Inc.",10.77,19.93318486,1.79,Strong Buy,16931533,182352610.41,907904598.8904592,,-0.6792,,Consumer Durables
DBI,Designer Brands Inc.,12.35,-8.17843866,-1.1,Strong Sell,6495770,80222759.5,905923547.301465,,0.0665,11400,Retail Trade
ARHS,"Arhaus, Inc.",6.48,-7.42857143,-0.52,Neutral,1342224,8697611.52,904879290.0693642,28.52431987,0.2426,,Consumer Durables
OSW,OneSpaWorld Holdings Limited,9.89,-4.90384615,-0.51,Strong Sell,1720151,17012293.39,903564570.4545456,,-0.9841,,Consumer Services
FOR,Forestar Group Inc,18.01,-3.17204301,-0.59,Strong Sell,492008,8861064.08,894660655.053348,7.05398971,2.6086,250,Finance
FPH,"Five Point Holdings, LLC",5.97,1.70357751,0.1,Sell,465132,2776838.04,891708282.1447586,,-0.099,160,Finance
CAAP,Corporacion America Airports SA,5.55,-0.53763441,-0.03,Sell,271055,1504355.25,891398016.0372341,,-0.8255,5800,Transportation
VINP,Vinci Partners Investments Ltd.,12.67,-1.85902401,-0.24,Buy,266883,3381407.61,890088348.9813809,18.41428571,0.6999636,215,Finance
REVG,"REV Group, Inc.",13.63,0.96296296,0.13,Sell,899631,12261970.53,886236880.1215827,20.653789,0.6913,6800,Consumer Durables
CURV,Torrid Holdings Inc.,7.95,-6.36042403,-0.54,Sell,2354336,18716971.2,875229898.757503,,,,Retail Trade
PCT,"PureCycle Technologies, Inc.",6.9,10.22364217,0.64,Sell,5903466,40733915.4,862673863.5714285,,-0.9786,,Industrial Services
BROG,Brooge Energy Limited,7.87,-2.83950617,-0.23,Sell,7422,58411.14,862456394.2290409,57.6214442,0.1371,70,Industrial Services
HA,"Hawaiian Holdings, Inc.",16.81,-14.88607595,-2.94,Sell,7670732,128945004.91999999,861237474.8330569,,-2.8687,6674,Transportation
CELU,Celularity Inc.,6.95,0.28860029,0.02,Neutral,791141,5498429.95,858075567.6256615,,-0.0345,4,Commercial Services
SNCE,"Science 37 Holdings, Inc.",7.47,-6.625,-0.53,Sell,478604,3575171.88,856862400.1112581,,-0.1388,450,Finance
DSGN,"Design Therapeutics, Inc.",15.32,13.22985957,1.79,Sell,1018973,15610666.36,852749480.4906166,,,15,Health Technology
PBFX,PBF Logistics LP,13.61,4.05198777,0.53,Buy,1135897,15459558.17,851956813.3298893,5.56308248,2.4407,89,Industrial Services
MERC,Mercer International Inc.,12.9,-3.37078652,-0.45,Buy,1327921,17130180.9,851884389.6371882,5.12115816,2.5908,2415,Process Industries
NESR,National Energy Services Reunited Corp.,9.3,3.21864595,0.29,Strong Sell,1489122,13848834.6,849659478.6206897,21.85221196,0.4173,5581,Industrial Services
ARQT,"Arcutis Biotherapeutics, Inc.",16.79,-6.67037243,-1.2,Sell,1151196,19328580.84,845884448.3355969,,-4.1606,147,Health Technology
YEXT,"Yext, Inc.",6.52,-12.24764468,-0.91,Strong Sell,7333870,47816832.4,845664282.461095,,-0.7008,1300,Technology Services
PNTM,Pontem Corporation,9.77,0.20512821,0.02,Buy,191143,1867467.11,842662520.020492,51.88729399,0.1881,2,Finance
APGB,Apollo Strategic Growth Capital II,9.765,0.25667351,0.025,Buy,303000,2958795,842231270.0102462,,,2,Finance
NIU,Niu Technologies,10.44,-13.86138614,-1.68,Strong Sell,2403441,25091924.04,842170951,24.18892077,0.474,623,Consumer Durables
DRD,DRDGOLD Limited,10.26,11.8865867,1.09,Buy,1210339,12418078.14,838370680.2842001,9.12395154,1.0772,2791,Non-Energy Minerals
LGV,Longview Acquisition Corp. II,9.715,0.05149331,0.005,Sell,1731861,16825029.615,837918762.9999999,,-0.0278,3,Finance
WNC,Wabash National Corporation,17.12,1.96545563,0.33,Neutral,1995633,34165236.96,834694430.6323185,11386.66666667,0.0085,6200,Producer Manufacturing
STRC,Sarcos Technology and Robotics Corporation,5.83,-1.85185185,-0.11,Sell,294483,1716835.89,832808441.1078767,,-0.4932,,Finance
TILE,"Interface, Inc.",14.04,5.88235294,0.78,Neutral,1729437,24281295.48,829131356.0862533,15.94670105,0.9306,,Producer Manufacturing
BRY,Berry Corporation (bry),10.35,2.27272727,0.23,Strong Buy,3587584,37131494.4,828073951.6833667,,-0.1933,,Energy Minerals
ACCO,Acco Brands Corporation,8.63,-1.03211009,-0.09,Buy,3983757,34379822.91000001,827196614.4537144,8.39892494,1.0642,6000,Producer Manufacturing
JMIA,Jumia Technologies AG,7.94,-10.0792752,-0.89,Sell,18359092,145771190.48000002,827191814,,-2.3085,,Technology Services
ATAI,ATAI Life Sciences N.V.,5.12,-7.41410488,-0.41,Strong Sell,3041128,15570575.36,820725538.0719424,,,48,Health Technology
HOLI,"Hollysys Automation Technologies, Ltd.",13.24,-4.95333812,-0.69,Strong Sell,1218013,16126492.12,820368921.5982596,9.45556775,1.4773,3876,Electronic Technology
TWI,"Titan International, Inc. (DE)",12.33,7.68558952,0.88,Strong Buy,3594442,44319469.86,818857252.8987993,164.68926554,0.0749,6800,Producer Manufacturing
BNR,Burning Rock Biotech Limited,7.51,-10.80760095,-0.91,Sell,894907,6720751.57,816251223,,-1.0375,938,Health Services
ARIS,"Aris Water Solutions, Inc.",15.65,10.44460127,1.48,Buy,2187267,34230728.55000001,814012888.5271318,,,,Commercial Services
TCPC,BlackRock TCP Capital Corp.,14.08,2.69876003,0.37,Strong Buy,1010928,14233866.24,813363091,6.07944732,2.316,,Miscellaneous
METC,"Ramaco Resources, Inc.",18.41,30.01412429,4.25,Strong Buy,4843988,89177819.08,811751748.0853595,21.57847734,0.9024,,Energy Minerals
SXC,"SunCoke Energy, Inc.",9.73,24.26564496,1.9,Strong Buy,8485164,82560645.72,808488356.8502157,17.94276875,0.5232,848,Energy Minerals
SKIL,Skillsoft Corp.,6.07,-6.0371517,-0.39,Sell,1131033,6865370.31,808308705.9112904,,-1.0644,2,Technology Services
GHRS,GH Research PLC,15.48,-3.18949343,-0.51,Strong Sell,285904,4425793.92,805282757.0685921,,,,Health Technology
YALA,Yalla Group Limited,5.41,-11.60130719,-0.71,Sell,3521635,19052045.35,804815473,13.647343,0.4901,,Technology Services
NPTN,NeoPhotonics Corporation,15.13,-1.43322476,-0.22,Buy,3226381,48815144.53,803492192.7362566,,-0.7869,1157,Electronic Technology
NVGS,Navigator Holdings Ltd.,10.39,1.1684518,0.12,Buy,321200,3337268,801916365.1166829,49.61722488,0.21,83,Transportation
SNDX,"Syndax Pharmaceuticals, Inc.",15.25,-3.60303413,-0.57,Sell,3547568,54100412,801376326.4605346,37.45344507,0.4296,,Health Technology
SGMO,"Sangamo Therapeutics, Inc.",5.49,-6.94915254,-0.41,Strong Sell,5134145,28186456.05,801365070.2348754,,-1.2338,431,Health Technology
MAX,"MediaAlpha, Inc.",13.14,-5.3314121,-0.74,Sell,1174333,15430735.62,800755530.2591214,,-0.1332,149,Technology Services
FWRG,"First Watch Restaurant Group, Inc.",13.47,-8.92494929,-1.32,Strong Sell,726532,9786386.04,795382582.6815561,,,,Consumer Services
ABSI,Absci Corporation,8.58,-5.29801325,-0.48,Neutral,2603886,22341341.88,794434830.7880185,,,169,Commercial Services
IREN,Iris Energy Limited,14.42,-0.3455425,-0.05,Neutral,483253,6968508.26,793620748.1277173,,,,Technology Services
CFB,"CrossFirst Bankshares, Inc.",15.73,-1.62601626,-0.26,Buy,583517,9178722.41,793579232.0692064,11.77394035,1.3562,360,Finance
HONE,"HarborOne Bancorp, Inc.",15.12,1.27260549,0.19,Buy,1056747,15978014.64,792144018.4517833,13.41009743,1.1484,,Finance
FVIV,Fortress Value Acquisition Corp. IV,9.74,0.10277492,0.01,Sell,521590,5080286.6,791375003.0092688,61.92602041,0.1568,,Finance
AVXL,Anavex Life Sciences Corp.,10.37,-3.44506518,-0.37,Sell,4926144,51084113.27999999,789933603.7394166,,-0.5607,25,Health Technology
CPRX,"Catalyst Pharmaceuticals, Inc.",7.63,-2.55427842,-0.2,Buy,6291520,48004297.6,786787096.5247148,20.29843067,0.402,74,Health Technology
MX,Magnachip Semiconductor Corporation,17.14,-5.92755214,-1.08,Sell,2816865,48281066.1,785198763.292683,15.61228905,1.1983,890,Electronic Technology
ATRA,"Atara Biotherapeutics, Inc.",8.85,-32.90371494,-4.34,Strong Sell,8047612,71221366.2,782493811.3071202,,-3.6287,578,Health Technology
SEER,"Seer, Inc.",12.5,-15.31165312,-2.26,Sell,2454065,30675812.5,775193541.3505311,,-1.1688,118,Health Technology
BZUN,Baozun Inc.,9.28,-15.78947368,-1.74,Sell,5423324,50328446.72,773224034.3197001,5452.63157895,0.0443,6076,Retail Trade
RANI,"Rani Therapeutics Holdings, Inc.",15.75,12.33951498,1.73,Sell,225515,3551861.25,771785655.3616751,,,,Health Technology
LWLG,"Lightwave Logic, Inc.",7.08,2.01729107,0.14,Neutral,3631876,25713682.08,770521740.885906,,-0.1738,19,Process Industries
SGHT,"Sight Sciences, Inc.",16.26,-2.4595081,-0.41,Sell,913369,14851379.94,769219577.5157269,,-1.1921,136,Health Technology
DSKE,"Daseke, Inc.",12.27,6.51041667,0.75,Strong Buy,4450163,54603500.01,767686462.5335463,16.30420628,0.8047,4006,Transportation
MBI,MBIA Inc.,14.1,-9.32475884,-1.45,Buy,3068641,43267838.1,767128160.990991,,-8.9927,87,Finance
WETF,"WisdomTree Investments, Inc.",5.2,-9.72222222,-0.56,Sell,4954590,25763868,762248773.7618148,19.36310395,0.3066,241,Finance
LIND,Lindblad Expeditions Holdings Inc.,15,-14.67576792,-2.58,Sell,1013331,15199965,762139669.0806046,,-2.4887,720,Consumer Services
IPSC,"Century Therapeutics, Inc.",13.42,1.58970477,0.21,Sell,559143,7503699.06,758969101.8707335,,,,Health Technology
BRLT,"Brilliant Earth Group, Inc.",8,-14.2550911,-1.33,Strong Sell,1425118,11400944,757569371.024735,3.34765979,2.5361,,Retail Trade
SWBI,"Smith & Wesson Brands, Inc.",15.65,-7.77843253,-1.32,Sell,13569520,212362988,755811621.1039687,3.29344624,5.4964,2240,Electronic Technology
PRDO,Perdoceo Education Corporation,10.75,3.46487007,0.36,Sell,3334835,35849476.25,753634395.4967504,7.00078003,1.5654,4300,Consumer Services
ETAC,E.Merge Technology Acquisition Corp.,9.89,0.20263425,0.02,Strong Buy,214638,2122769.82,753618016.0161942,98.99799599,0.0998,2,Finance
CGBD,"TCG BDC, Inc.",14.22,1.28205128,0.18,Buy,1691747,24056642.34,751419750.0000001,5.3959701,2.8916,,Finance
SOPH,SOPHiA GENETICS SA,11.76,-5.54216867,-0.69,Strong Sell,156908,1845238.08,750965446.759322,,-3.528,,Technology Services
GHLD,Guild Holdings Company,12.2686,1.72293712,0.2078,Sell,80573,988517.9078,749083050.032655,2.38032167,5.303,4400,Finance
KZR,"Kezar Life Sciences, Inc.",13.3,-7.70298404,-1.11,Buy,1409217,18742586.1,748790012.5199132,,-1.0006,47,Health Technology
BOAC,Bluescape Opportunities Acquisition Corp.,9.85,0.0507872,0.005,Buy,344753,3395817.05,747984404,246.86716792,0.0399,3,Finance
RNA,"Avidity Biosciences, Inc.",15.87,-2.99511002,-0.49,Sell,1032557,16386679.59,744256729.5857141,,-2.8295,125,Health Technology
EOCW,Elliott Opportunity II Corp.,9.74,0.46415678,0.045,Neutral,104393,1016787.82,742066242.9711341,,,,Finance
NFBK,"Northfield Bancorp, Inc.",15.16,-4.05063291,-0.64,Sell,804263,12192627.08,741859704.2940793,10.62050857,1.4572,385,Finance
DAWN,"Day One Biopharmaceuticals, Inc.",11.97,-15.16654855,-2.14,Strong Sell,706338,8454865.86,741289388.0655738,,,20,Health Technology
TWOU,"2U, Inc.",9.77,-7.39336493,-0.78,Sell,10264634,100285474.18,740123062.4236789,,-2.6073,3982,Technology Services
HNGR,"Hanger, Inc.",19.1,5.06050605,0.92,Neutral,805607,15387093.7,739476294.6357961,17.98278443,1.0833,5200,Health Services
AVAN,Avanti Acquisition Corp.,9.845,0.10167768,0.01,Buy,120089,1182276.205,738375011.0055894,39.66142684,0.2481,2,Finance
SVFA,SVF Investment Corp.,9.78,0,0,Sell,655716,6412902.48,738084372.5025537,32.66599933,0.2997,,Finance
CNTA,Centessa Pharmaceuticals plc,7.7,-16.93635383,-1.57,Sell,736485,5670934.5,735377275,,,,Health Technology
PARR,"Par Pacific Holdings, Inc. Common Stock",12.29,-9.23190547,-1.25,Strong Sell,3989385,49029541.65,735110351.3481544,,-1.4697,1336,Energy Minerals
GOSS,"Gossamer Bio, Inc.",9.6,3.78378378,0.35,Sell,3136208,30107596.8,734049899.4690266,,-3.2649,195,Health Technology
BTWN,Bridgetown Holdings Limited,9.84,0.20366599,0.02,Neutral,1327245,13060090.8,731842036,,-0.1416,,Finance
TNGX,"Tango Therapeutics, Inc.",8.35,-7.0155902,-0.63,Strong Sell,721067,6020909.45,731012692.2196796,,-0.3295,4,Health Technology
QURE,uniQure N.V.,15.78,-6.46117368,-1.09,Sell,3110748,49087603.44,729260707.2,2.42363402,7.1487,463,Health Technology
NUVL,"Nuvalent, Inc.",15.1,-2.64345583,-0.41,Sell,706768,10672196.8,729087935.6211811,,-0.7379,,Health Technology
PMVP,"PMV Pharmaceuticals, Inc.",16.04,-0.61957869,-0.1,Sell,2918015,46804960.59999999,727900869.8168498,,-1.2802,54,Commercial Services
REPL,"Replimune Group, Inc.",15.37,-6.33759902,-1.04,Sell,1213814,18656321.18,725610692.4221653,,-2.1186,152,Health Technology
JANX,"Janux Therapeutics, Inc.",17.35,-4.14364641,-0.75,Sell,267685,4644334.75,721959726.115917,,,,Health Technology
AIRS,"AirSculpt Technologies, Inc.",12.94,-8.16181689,-1.15,Strong Sell,497262,6434570.28,719983558.699088,,,,Health Technology
TBPH,"Theravance Biopharma, Inc.",9.61,-6.15234375,-0.63,Sell,3813877,36651357.97,717835139.6014127,,-2.9465,159,Health Technology
MAPS,"WM Technology, Inc.",5.28,-9.74358974,-0.57,Sell,4019158,21221154.24,717559515.615245,,0.5599,606,Technology Services
LMACA,Liberty Media Acquisition Corporation - Series A,9.97,-0.3996004,-0.04,Sell,630212,6283213.64,716593750,,-0.0755,,Finance
RBAC,RedBall Acquisition Corp.,9.92,0.10090817,0.01,Neutral,1305640,12951948.8,713000005,105.1961824,0.0943,3,Finance
SCU,"Sculptor Capital Management, Inc.",12.01,-8.25057296,-1.08,Sell,1641170,19710451.7,711976967.320065,,-0.3767,337,Finance
ORGN,"Origin Materials, Inc.",5.2,-0.19193858,-0.01,Sell,7177188,37321377.6,711368123.7918216,4.44334324,1.3467,,Process Industries
GOAC,GO Acquisition Corp.,9.89,0,0,Buy,76618,757752.02,710843758.0080972,36.11111111,0.2736,5,Finance
DESP,"Despegar.com, Corp.",10.92,-7.30050934,-0.86,Sell,1742635,19029574.2,710793940.875327,,-1.4575624,3577,Consumer Services
EH,EHang Holdings Limited,12.03,-17.88395904,-2.62,Strong Sell,2906550,34965796.5,709491639,,-0.717,227,Technology Services
CGNT,Cognyte Software Ltd.,10.56,-2.67281106,-0.29,Sell,3090590,32636630.4,707625246.1326259,403.92857143,0.0282,2021,Technology Services
HTBK,Heritage Commerce Corp,11.66,-3.47682119,-0.42,Sell,617599,7201204.34,703562516.1630616,15.28484232,0.793,326,Finance
SCOA,ScION Tech Growth I,9.78,0,0,Buy,294125,2876542.5,702937481,79.06224737,0.1237,3,Finance
MSDA,MSD Acquisition Corp.,9.76,0.1025641,0.01,Sell,342110,3338993.6,701500032.9662232,,,,Finance
LGAC,Lazard Growth Acquisition Corp. I,9.76,0.30832477,0.03,Strong Buy,51591,503528.16,701500000,197.76876268,0.0493,,Electronic Technology
SLAM,Slam Corp.,9.75,0.30864198,0.03,Strong Buy,562383,5483234.25,700781250,53.92699115,0.1808,,Finance
BBDC,"Barings BDC, Inc.",10.7,-1.4732965,-0.16,Sell,1501240,16063268,698882096.5930018,9.13065411,1.1894,,Finance
ASLE,AerSale Corporation,15.52,-1.95830701,-0.31,Neutral,505866,7851040.32,698162821.4968071,26.4482351,0.5999,910,Distribution Services
CION,CION Investment Corporation,12.21,1.24378109,0.15,Sell,249731,3049215.51,695462587,3.96428571,3.08,,Finance
SOHU,Sohu.com Limited,18,-0.16638935,-0.03,Neutral,2120880,38175840,692699844,0.75327637,23.4257,,Technology Services
FPAC,Far Peak Acquisition Corporation,9.9,0,0,Sell,1376062,13623013.8,690524973,,-0.1175,,Finance
FOSL,"Fossil Group, Inc.",13.21,-7.88005579,-1.13,Buy,2991888,39522840.48000001,688845182.1672728,613.83928571,0.0296,7500,Consumer Durables
REAL,"The RealReal, Inc.",7.39,-12.33689205,-1.04,Strong Sell,17468889,129095089.71,687679307.9599499,,-2.5846,3355,Retail Trade
TDUP,ThredUp Inc.,7.02,-13.75921376,-1.12,Strong Sell,4374361,30708014.22,684394833.6566186,,,1862,Retail Trade
TDW,Tidewater Inc.,16.5,8.83905013,1.34,Buy,2297599,37910383.5,681108002.2344561,,-2.9464,5400,Industrial Services
ICVX,"Icosavax, Inc.",17.41,-1.07954545,-0.19,Sell,663825,11557193.25,679717805.0396732,,,,Health Technology
LBC,Luther Burbank Corporation,13.15,-0.2276176,-0.03,Neutral,288901,3799048.15,679623562.9484305,7.90546529,1.7064,,Finance
VTYX,"Ventyx Biosciences, Inc.",13.51,17.17259324,1.98,Sell,316896,4281264.96,679505847.2875867,,,,Health Technology
SWIR,"Sierra Wireless, Inc.",17.98,-2.54742547,-0.47,Buy,2503054,45004910.92,679190912.4054399,,-2.39006286,,Electronic Technology
SPAQ,Spartan Acquisition Corp. III,9.84,-1.30391174,-0.13,Strong Sell,9556459,94035556.56,678960039.2794267,,-0.0574,,Finance
CCVI,Churchill Capital Corp VI,9.78,0.20491803,0.02,Sell,266935,2610624.3,674820023.0471311,,-0.1126,,Finance
ALXO,ALX Oncology Holdings Inc.,16.63,-1.30563798,-0.22,Sell,1849102,30750566.26,673507326.5246843,,-2.0683,43,Commercial Services
GSEV,"Gores Holdings VII, Inc.",9.76,0.1025641,0.01,Sell,386917,3776309.92,671000016,,,,Finance
WPCB,Warburg Pincus Capital Corporation IB,9.75,0,0,Sell,217942,2124934.5,668789085.7142857,1713.15789474,0.0057,,Finance
RADA,RADA Electronic Industries Ltd.,13.36,15.27178602,1.77,Strong Buy,4432225,59214526,659518227.0260336,26.24598071,0.5162,,Electronic Technology
KNSA,"Kiniksa Pharmaceuticals, Ltd.",9.57,-7.62548263,-0.79,Strong Sell,1519399,14540648.43,659262293.7352941,,-2.3041,215,Health Technology
KVSC,Khosla Ventures Acquisition Co. III,9.725,0.05144033,0.005,Sell,292368,2843278.8,658935173.1507201,,,,Finance
BWMX,"Betterware de Mexico, S.A.B de C.V.",17.93,5.346651,0.91,Sell,676540,12130362.2,655968456.8903224,7.38127192,2.3099,1294,Retail Trade
LASR,"nLIGHT, Inc.",14.88,-3.43932511,-0.53,Sell,2788185,41488192.80000001,653538996.962406,,-0.7026,1300,Electronic Technology
VYGG,Vy Global Growth,9.84,0.1017294,0.01,Neutral,301122,2963040.48,649012585.7281948,49.823143,0.1979,,Finance
HIII,Hudson Executive Investment Corp. III,9.75,0,0,Strong Buy,698215,6807596.25,645937500,,,,Finance
HZON,Horizon Acquisition Corporation II,9.84,0,0,Neutral,381664,3755573.76,645750009.9999999,62.35741445,0.1578,3,Finance
OUNZ,VanEck Merk Gold Trust,19.12,4.02611534,0.74,Strong Buy,2633005,50343055.6,640139000,,-1.1432,,Miscellaneous
IMVT,"Immunovant, Inc.",5.49,-3.51493849,-0.2,Sell,1869315,10262539.35,639012554.2937956,,-1.3038,,Health Technology
KDNY,"Chinook Therapeutics, Inc.",12.02,-7.39599384,-0.96,Strong Sell,1193804,14349524.08,635873189.704123,,-3.7788,105,Health Technology
WW,"WW International, Inc.",9.08,-13.85199241,-1.46,Strong Sell,10676473,96942374.84,635790941.5186304,10.62600321,0.954,7700,Consumer Services
GDYN,"Grid Dynamics Holdings, Inc.",9.68,-34.23913043,-5.04,Strong Sell,10339003,100081549.04,631638294.8262548,,-0.171,1894,Technology Services
OSBC,"Old Second Bancorp, Inc.",14.18,-0.56100982,-0.08,Buy,917137,13005002.66,630457667.3059804,19.9611327,0.7387,,Finance
DCGO,DocGo Inc.,6.29,-10.52631579,-0.74,Sell,1619003,10183528.87,629436760.495614,,-0.0104,,Finance
BOXD,"Boxed, Inc.",9.16,-8.4,-0.84,Sell,852648,7810255.68,628264866.2260497,,,,Retail Trade
OPRA,Opera Limited,5.08,-19.62025316,-1.24,Strong Sell,751406,3817142.48,627544948,,-0.1338,,Technology Services
CFIV,CF Acquisition Corp. IV,9.81,-0.10183299,-0.01,Buy,705324,6919228.44,622934997.9959142,491.95979899,0.0199,3,Finance
NRDS,"NerdWallet, Inc.",9.62,-16.99741156,-1.97,Strong Sell,2533023,24367681.26,622869390.962963,,,,Technology Services
MITK,"Mitek Systems, Inc.",14.04,-6.71096346,-1.01,Sell,1629989,22885045.56,621938028.385773,71.31707317,0.2117,448,Technology Services
PLBY,"PLBY Group, Inc.",14.69,-9.09653465,-1.47,Sell,7607189,111749606.41,621786105.1776751,,-1.9031,,Consumer Services
ADTH,"AdTheorent Holding Company, Inc.",7.24,2.40452617,0.17,Sell,696654,5043774.96,620786517.4117647,,-0.0738,,Finance
DDI,"DoubleDown Interactive Co., Ltd. - American Depository Shares",12.5,-2.03761755,-0.26,Sell,29150,364375,619417991,7.37028302,1.696,,Technology Services
DICE,"DICE Therapeutics, Inc.",16.19,-14.47437929,-2.74,Strong Sell,829351,13427192.69,618966618.2419889,,,,Health Technology
NRIX,"Nurix Therapeutics, Inc.",13.73,-13.70207417,-2.18,Strong Sell,1104499,15164771.27,614249587.8329794,,-2.7243,242,Health Technology
ONTF,"ON24, Inc.",12.91,-14.61640212,-2.21,Sell,4027300,51992443,614102678.4973221,,-0.5309,,Technology Services
CCV,Churchill Capital Corp V,9.8,0.30706244,0.03,Neutral,861104,8438819.2,612500012,,-0.0866,2,Finance
TLS,Telos Corporation,9.17,-18.27094474,-2.05,Strong Sell,6766341,62047346.97,612145447.462944,,-0.5307,785,Commercial Services
FSNB,Fusion Acquisition Corp. II,9.75,0.51546392,0.05,Buy,116729,1138107.75,609374970.9403905,,,,Finance
MIT,"Mason Industrial Technology, Inc.",9.74,0.10277492,0.01,Buy,113559,1106064.66,608750017.0349793,,,2,Finance
IMXI,"International Money Express, Inc.",15.74,-1.50187735,-0.24,Sell,962439,15148789.86,607779418.835443,14.21886249,1.129,769,Finance
PZN,Pzena Investment Management Inc,8.42,-10.42553191,-0.98,Sell,386574,3254953.08,607470040.3236992,8.68561101,1.0711,,Finance
LCA,"Landcadia Holdings IV, Inc.",9.71,0,0,Sell,354780,3444913.8,606875002,,,,Finance
LQDT,"Liquidity Services, Inc.",17.06,-0.11709602,-0.02,Sell,953020,16258521.2,606738280.3632102,11.9890434,1.5015,614,Consumer Services
GLUE,"Monte Rosa Therapeutics, Inc.",13.04,-13.52785146,-2.04,Sell,1311615,17103459.6,606437095.5319148,,,,Health Technology
VNDA,Vanda Pharmaceuticals Inc.,10.84,-3.0411449,-0.34,Strong Sell,3118314,33802523.76,606030324.9527273,18.88087882,0.593,278,Health Technology
GLT,Glatfelter Corporation,13.55,-2.02458424,-0.28,Sell,1000931,13562615.05,604705387.2671034,89.86265533,0.1562,3300,Process Industries
COCO,"The Vita Coco Company, Inc.",10.89,-4.72440945,-0.54,Strong Sell,662963,7219667.07,604555997.7214855,,,,Consumer Non-Durables
QUOT,Quotient Technology Inc.,6.4,-4.3348281,-0.29,Sell,3635627,23268012.8,604298571.517997,,-0.4874,1162,Commercial Services
ACLX,"Arcellx, Inc.",18,6.25737898,1.06,,643877,11589786,603783351.9553072,,,78,Health Technology
MGTX,MeiraGTx Holdings plc,13.54,-7.00549451,-1.02,Sell,443424,6003960.96,601834368.8429394,,-1.8301,219,Health Technology
RPTX,Repare Therapeutics Inc.,14.42,-6.18087183,-0.95,Strong Sell,573330,8267418.6,601819544.778891,,-2.8269,,Health Technology
MYE,"Myers Industries, Inc.",16.6,-1.13162597,-0.19,Sell,489017,8117682.2,601570636.1515335,20.62763582,0.8113,2400,Process Industries
WULF,TeraWulf Inc.,6,-47.82608696,-5.5,Strong Sell,1623150,9738900,599857498.4,,-0.2174,58,Process Industries
PRCH,"Porch Group, Inc.",6.09,-27.24014337,-2.28,Strong Sell,14871810,90569322.9,597210410.2548387,,-1.2175,,Technology Services
GNOG,"Golden Nugget Online Gaming, Inc.",7.57,-6.54320988,-0.53,Sell,4194380,31751456.6,592185525.4442987,,1.9497,178,Technology Services
MXCT,"MaxCyte, Inc.",5.89,-6.80379747,-0.43,Strong Sell,3186001,18765545.89,591556449.4087136,,,,Health Technology
AMBC,"Ambac Financial Group, Inc.",12.74,-3.77643505,-0.5,Strong Sell,4854753,61849553.22,590333498.5347929,,-0.5819,132,Finance
OB,Outbrain Inc.,10.63,-23.13810557,-3.2,Strong Sell,3048108,32401388.04000001,590049802.4904633,,0.0135,,Technology Services
RMGC,RMG Acquisition Corp. III,9.76,0.1025641,0.01,Buy,121290,1183790.4,589260006,,,,Finance
PHVS,Pharvaris N.V.,17.77,2.7761712,0.48,Buy,60440,1074018.8,588695081.4242725,,,,Health Technology
BW,"Babcock & Wilcox Enterprises, Inc.",6.81,-6.32737276,-0.46,Sell,2956939,20136754.59,587435011.3991416,,-0.0384,2100,Electronic Technology
THR,"Thermon Group Holdings, Inc.",17.4,0.57803468,0.1,Neutral,398313,6930646.2,580295413.993174,49.94318182,0.3554,1083,Producer Manufacturing
MCRB,"Seres Therapeutics, Inc.",6.3,-23.63636364,-1.95,Sell,4148464,26135323.2,579690509.9999999,,-0.7154,333,Health Technology
PRAX,"Praxis Precision Medicines, Inc.",12.77,-4.20105026,-0.56,Sell,1118639,14285020.03,578480997.0163552,,-3.8898,139,Health Technology
LEAP,"Ribbit LEAP, Ltd.",9.86,0,0,Sell,786487,7754761.82,576859290,28.83040936,0.3717,,Finance
NN,NextNav Inc.,6.04,-4.88188976,-0.31,Sell,283707,1713590.28,576671016.6777409,,-0.6448,,Technology Services
GHG,GreenTree Hospitality Group Ltd.,5.33,-5.16014235,-0.29,Sell,118199,630000.67,575018228,13.81872214,0.4038,2565,Consumer Services
SD,"SandRidge Energy, Inc.",15.65,20.01533742,2.61,Strong Buy,4987166,78049147.9,573955202.5228713,6.64049722,2.1931,103,Energy Minerals
LPG,Dorian LPG Ltd.,14.29,5.77350111,0.78,Strong Buy,2558339,36558664.31,573585723.8472418,7.69147084,1.8414,602,Transportation
IPOD,Social Capital Hedosophia Holdings Corp. IV,9.97,-1.28712871,-0.13,Sell,1309084,13051567.48,573274996.0436509,,-0.1704,4,Finance
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",15.25,-0.52185258,-0.08,Sell,686765,10473166.25,571868535.0927703,,1.6236,,Finance
BIOX,Bioceres Crop Solutions Corp.,13.89,22.92035398,2.59,Buy,163864,2276070.96,570952899.20317,160.27713626,0.0898,497,Process Industries
QNST,"QuinStreet, Inc.",10.46,-7.35163862,-0.83,Sell,1239952,12969897.92,570628889.0556588,97.55656109,0.1183,614,Commercial Services
BDSI,"BioDelivery Sciences International, Inc.",5.59,0.72072072,0.04,Buy,17936978,100267707.02,567583886.5798923,18.58525192,0.312,176,Health Technology
CARA,"Cara Therapeutics, Inc.",10.7,2.29445507,0.24,Sell,3675602,39328941.4,567099996.1371841,,-1.7339,84,Health Technology
DBD,Diebold Nixdorf Incorporated,7.21,-18.25396825,-1.61,Strong Sell,5289995,38140863.95000001,564941339.8096479,,-1.0049,,Electronic Technology
