Ticker,Description,Last,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
BYD,Boyd Gaming Corporation,67.05,-4.86662883,-3.43,Buy,7101461,476152960.0499999,7375902428.083937,16.99960638,4.0731,15114,Consumer Services
DLB,Dolby Laboratories,72.43,-4.53407144,-3.44,Sell,2871538,207985497.34000003,7374713602.786743,30.11042945,2.5171,2368,Technology Services
NVCR,NovoCure Limited,69.46,-13.53168181,-10.87,Sell,2713309,188466443.14,7252969588.460106,,-0.5629,1167,Health Technology
FAF,First American Corporation (New),65.79,-2.22915738,-1.5,Sell,3754798,247028160.42,7193274303.841697,5.89966267,11.1872,22233,Finance
SF,Stifel Financial Corporation,66.87,-10.24161074,-7.63,Sell,4271242,285617952.54,7116357192.251384,10.5923167,7.3418,8600,Finance
IIVI,II-VI Incorporated,65.31,-7.5845479,-5.36,Neutral,6137231,400822556.61,6944681232.232084,31.98159202,2.3529,23000,Electronic Technology
BC,Brunswick Corporation,90.39,-3.39852517,-3.18,Sell,3180599,287494343.61,6920554005.190997,12.83536303,7.618,18582,Consumer Durables
SRPT,"Sarepta Therapeutics, Inc.",79.36,4.37985006,3.33,Sell,4832815,383532198.4,6910424438.997422,,-6.1278,840,Health Technology
PLNT,"Planet Fitness, Inc.",79.43,-7.66100907,-6.59,Sell,5556032,441315621.7600001,6899290151.917403,159.79603844,0.5136,1529,Consumer Services
PDCE,"PDC Energy, Inc.",70.63,24.10824108,13.72,Strong Buy,9336742,659454087.4599999,6878027502.41853,12.65247957,5.3819,535,Energy Minerals
ITT,ITT Inc.,79.89,-9.74920922,-8.63,Sell,4055828,324020098.92,6814617292.864293,23.25409836,3.6807,9900,Producer Manufacturing
BPOP,"Popular, Inc.",84.68,-7.79616725,-7.16,Neutral,3910301,331124288.68,6767453864.772782,7.98382448,11.4744,,Finance
EHC,Encompass Health Corporation,67.75,1.10431279,0.74,Neutral,4480095,303526436.25,6740616379.17037,16.44416293,4.1454,43400,Health Services
NEP,"NextEra Energy Partners, LP",80.14,6.10353502,4.61,Buy,2088415,167365578.1,6721581367.297573,44.48275862,1.8015,,Utilities
PEGA,Pegasystems Inc.,82.21,-2.96270066,-2.51,Strong Sell,1935508,159118112.67999998,6710953638.394322,,-0.7717,6133,Technology Services
ALV,"Autoliv, Inc.",76.53,-16.86040196,-15.52,Strong Sell,5734420,438855162.6,6695498828.325354,16.20991254,4.9886,60600,Producer Manufacturing
VOYA,"Voya Financial, Inc.",63.08,-7.97957695,-5.47,Sell,7072614,446140491.12,6685198880.486131,3.99014236,17.5858,6000,Finance
PB,"Prosperity Bancshares, Inc.",71.06,-4.60464492,-3.43,Sell,2453237,174327021.22,6549600313.896767,13.13657614,5.6042,3704,Finance
SSB,SouthState Corporation,84.38,-6.10882386,-5.49,Buy,3037328,256289736.64,6433674848.55893,13.16739786,6.7524,5036,Finance
TOL,"Toll Brothers, Inc.",53.13,-0.91383812,-0.49,Sell,7665250,407254732.5,6351307075.263128,7.51827066,7.2443,5100,Consumer Durables
DCI,"Donaldson Company, Inc.",50.71,-6.30081301,-3.41,Strong Sell,3084202,156399883.42000002,6264309717.724764,22.35557622,2.4015,13100,Process Industries
AZTA,"Azenta, Inc.",83.25,-5.95345685,-5.27,Sell,1863866,155166844.5,6236755035.209394,49.2570363,1.7207,2800,Electronic Technology
TENB,"Tenable Holdings, Inc.",55.57,6.57844265,3.43,Strong Buy,8326596,462708939.72,6100490035.225251,,-0.4381,1617,Technology Services
NFG,National Fuel Gas Company,65.39,6.44636171,3.96,Strong Buy,3096462,202477650.18,5979518357.143635,14.12449226,4.5862,2188,Energy Minerals
LPX,Louisiana-Pacific Corporation,69.44,-0.18686215,-0.13,Buy,6353883,441213635.52,5961912631.944212,5.13757524,14.0371,,Non-Energy Minerals
GBCI,"Glacier Bancorp, Inc.",53.44,-2.76564774,-1.52,Sell,2233893,119379241.92,5915229910.136158,19.1523033,2.9091,3436,Finance
COLM,Columbia Sportswear Company,90.57,-3.52577759,-3.31,Sell,2297390,208074612.3,5906712357.786421,17.38318455,5.3889,8325,Consumer Non-Durables
GH,"Guardant Health, Inc.",57.92,-12.52076726,-8.29,Strong Sell,4501090,260703132.8,5894370760.821765,,-4.0048,1373,Health Services
ARNA,"Arena Pharmaceuticals, Inc.",93.92,-0.75029061,-0.71,Buy,4589860,431079651.2,5791049427.663512,,-10.1304,448,Health Technology
TXRH,"Texas Roadhouse, Inc.",83.75,-10.2454185,-9.56,Sell,5695504,476998460,5789192614.57967,24.37553587,3.519,73300,Consumer Services
TNET,"TriNet Group, Inc.",87.8,-1.03697024,-0.92,Neutral,2253489,197856334.2,5786496404.806857,17.34459245,5.1212,2800,Commercial Services
SGMS,Scientific Games Corp,59.4,-5.15727287,-3.23,Sell,6699652,397959328.8,5732837759.773479,17.03604449,3.8527,,Consumer Services
MTZ,"MasTec, Inc.",74.9,-5.24984187,-4.15,Sell,5301597,397089615.3,5724553193.828238,17.28597778,4.5355,,Industrial Services
IART,Integra LifeSciences Holdings Corporation,67.55,0.26718124,0.18,Buy,1772444,119728592.19999997,5721453768.753146,34.13536875,1.9972,3800,Health Technology
INGR,Ingredion Incorporated,85.23,-5.92715232,-5.37,Strong Sell,2906069,247684260.87,5686099060.075901,51.2185096,1.7577,12000,Process Industries
SON,Sonoco Products Company,57.16,-2.77258037,-1.63,Sell,2644006,151131382.95999998,5620331234.450356,,-0.8302,20500,Process Industries
DOCN,"DigitalOcean Holdings, Inc.",51.37,-14.21175685,-8.51,Strong Sell,15910215,817307744.55,5607878196.368999,,-0.1819,786,Finance
ACHC,"Acadia Healthcare Company, Inc.",62.21,9.29374561,5.29,Strong Buy,3557319,221300814.99,5592800626.108009,27.6635184,2.3141,22500,Health Services
PVH,PVH Corp.,79.16,-20.99800399,-21.04,Strong Sell,8055977,637711139.3199999,5539429031.984808,12.85837403,7.0842,33000,Consumer Non-Durables
NVAX,"Novavax, Inc.",71.72,-12.14014455,-9.91,Sell,22514671,1614752204.12,5422610725.093754,,-23.3006,1541,Health Technology
DTM,"DT Midstream, Inc.",55.95,7.2044453,3.76,Strong Buy,3592324,200990527.8,5412181654.39143,18.16397946,3.0593,280,Industrial Services
NTRA,"Natera, Inc.",56.48,-15.62593367,-10.46,Sell,4619543,260911788.64,5342714828.826645,,-5.171,2670,Health Services
MIME,Mimecast Limited,79.72,0.1759236,0.14,Buy,6797915,541929783.8,5337078448.042137,115.5819684,0.718,1765,Technology Services
SRCL,"Stericycle, Inc.",58.05,0.39778623,0.23,Sell,3489844,202585444.2,5335579025.183338,,-0.3012,15000,Industrial Services
YETI,"YETI Holdings, Inc.",60.31,-1.45424837,-0.89,Sell,5577306,336367324.86,5290967540.304313,25.73001835,2.4305,823,Producer Manufacturing
WTFC,Wintrust Financial Corporation,92.46,-6.45487657,-6.38,Neutral,2844196,262974362.16,5270896139.223674,12.91632069,7.6897,5239,Finance
EVA,Enviva Inc.,79.3,13.07571653,9.17,Strong Buy,1678700,133120910,5240361572.292803,,-1.0458,,Process Industries
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,91.91,8.48677998,7.19,Strong Buy,2587962,237859587.42,5233481688.941663,17.68728998,5.1086,26000,Technology Services
UFPI,"UFP Industries, Inc.",84.36,-0.20111203,-0.17,Buy,1517190,127990148.4,5222324548.529282,10.01768171,8.5533,15000,Non-Energy Minerals
ALTR,Altair Engineering Inc.,65.09,0.26186075,0.17,Neutral,1619959,105443131.31,5162828839.111178,,-0.1137,2800,Technology Services
ITCI,Intra-Cellular Therapies Inc.,55.09,-0.34370478,-0.19,Buy,4779257,263289268.13000005,5156079842.468298,,-3.4954,512,Health Technology
POWI,"Power Integrations, Inc.",86.3,-3.65077593,-3.27,Sell,2082435,179714140.5,5105399712.838387,33.00586455,2.7253,773,Electronic Technology
BIPC,Brookfield Infrastructure Partners LP,69.58,-0.42930738,-0.3,Buy,1271095,88442790.1,5104478591.185845,,-8.00490406,,Utilities
EXPO,"Exponent, Inc.",97.37,5.37878788,4.97,Neutral,1430665,139303851.05,5074550694.808024,50.88080169,1.9239,1215,Industrial Services
SIGI,"Selective Insurance Group, Inc.",83.52,-0.22697408,-0.19,Strong Buy,1486425,124146216,5026740015.484986,12.78798304,6.5559,2440,Finance
SEAS,"SeaWorld Entertainment, Inc.",64.97,-9.65095258,-6.94,Buy,5887526,382512564.22,5020421527.719999,20.76722046,3.2698,2800,Consumer Services
ASH,Ashland Global Holdings Inc.,87.79,-6.81456321,-6.42,Sell,2900434,254629100.86,4997337479.551609,25.82423861,3.5555,4100,Process Industries
NARI,"Inari Medical, Inc.",98.05,14.7051942,12.57,Strong Buy,3597517,352736541.84999996,4963021653.781543,581.69590643,0.1992,800,Health Technology
HHC,Howard Hughes Corporation (The),91.27,-4.82794578,-4.63,Sell,1431100,130616497,4936281099.134315,90.9625973,1.0536,530,Finance
THO,"Thor Industries, Inc.",87.75,-0.55530372,-0.49,Sell,5348516,469332279,4880527851.088254,6.51678716,14.2345,31000,Consumer Durables
MMS,"Maximus, Inc.",78.72,0.69071374,0.54,Neutral,1416956,111542776.32,4874507473.725311,17.64627334,4.5166,35800,Commercial Services
CRUS,"Cirrus Logic, Inc.",84.97,-3.12393114,-2.74,Buy,2040695,173397854.15,4867301345.192312,20.24578358,4.4512,1481,Electronic Technology
TKR,Timken Company (The),64.12,-3.12736063,-2.07,Sell,2794212,179164873.44000003,4804549420.902542,13.80116959,4.8608,18000,Producer Manufacturing
SFBS,"ServisFirst Bancshares, Inc.",87.53,1.34305893,1.16,Buy,1249128,109336173.84,4750523778.999662,23.33167265,3.8341,502,Finance
BKH,Black Hills Corporation,72.78,4.13506939,2.89,Strong Buy,2380381,173244129.18,4711684375.488677,19.12220678,3.7459,2884,Utilities
ENSG,"The Ensign Group, Inc.",85.39,3.89341769,3.2,Buy,1076574,91928653.86,4703830734.589786,24.85158649,3.5727,25900,Health Services
OGS,"ONE Gas, Inc.",87.36,7.572959,6.15,Strong Buy,2203528,192500206.08,4685397091.372348,22.29036198,3.8564,3600,Utilities
SGRY,"Surgery Partners, Inc.",52.82,1.55739281,0.81,Strong Buy,2642066,139553926.12,4671227787.845062,,-1.2447,10900,Health Services
HWC,Hancock Whitney Corporation,52.91,-4.92362983,-2.74,Buy,2747040,145345886.39999998,4593989342.125179,10.63662663,5.2299,3486,Finance
AXS,Axis Capital Holdings Limited,53.6,-3.94265233,-2.2,Neutral,3311996,177522985.6,4545404518.19702,7.97876969,6.9449,2082,Finance
HXL,Hexcel Corporation,54.02,-5.19480519,-2.96,Sell,3716593,200770353.86,4537044818.051108,297.02760085,0.191,4863,Electronic Technology
VSCO,Victorias Secret & Co.,50.48,-9.87323692,-5.53,Strong Sell,9565545,482868711.6,4472168668.952795,7.75075349,,,Retail Trade
SWX,"Southwest Gas Holdings, Inc.",73.63,6.71014493,4.63,Strong Buy,2411389,177550572.07,4446153811.319588,20.98400912,3.4243,12720,Utilities
TNL,Travel  Leisure Co.,51.42,-10.1048951,-5.78,Sell,3726312,191606963.04,4437419379.683644,15.15322217,3.6295,,Consumer Services
MSM,"MSC Industrial Direct Company, Inc.",79.51,2.31630421,1.8,Sell,2079263,165322201.13000003,4435918501.749842,18.15283703,4.3894,6571,Distribution Services
WWE,"World Wrestling Entertainment, Inc.",58.69,0.15358362,0.09,Buy,3498713,205339465.97,4393843860.469023,28.00075019,2.3425,870,Consumer Services
CROX,"Crocs, Inc.",71.73,-14.21908634,-11.89,Sell,8892968,637892594.64,4390324461.956901,6.75399602,11.6244,5770,Consumer Non-Durables
HQY,"HealthEquity, Inc.",52.34,-1.70892019,-0.91,Sell,3286953,172039120.02,4375696197.84657,,-0.0682,3001,Finance
BEAM,Beam Therapeutics Inc.,64.05,-14.31438127,-10.7,Sell,4859197,311231567.84999996,4364097904.033187,,-5.9487,341,Health Technology
RARE,Ultragenyx Pharmaceutical Inc.,62.78,-6.92364715,-4.67,Strong Sell,2337713,146761622.14000002,4355976189.195693,,-6.7011,1119,Health Technology
MRTX,"Mirati Therapeutics, Inc.",83.01,-6.24576463,-5.53,Sell,4124678,342389520.78000003,4301284211.389303,,-11.1783,,Health Technology
MXL,"MaxLinear, Inc",55.98,-10.85987261,-6.82,Neutral,2066810,115700023.8,4298422930.601912,112.80569998,0.5484,1503,Electronic Technology
R,"Ryder System, Inc.",79.03,1.86903841,1.45,Buy,2893525,228675280.75,4251794865.5927815,8.3511755,9.7773,42800,Finance
CWST,"Casella Waste Systems, Inc.",82.31,9.22239915,6.95,Strong Buy,1321338,108759330.78,4231658115.5119696,100.61472839,0.8002,2900,Industrial Services
TRTN,Triton International Limited,64.84,-2.56949662,-1.71,Buy,1946597,126217349.48,4231599903.307035,9.21875,7.2716,237,Finance
KEX,Kirby Corporation,69.84,8.11145511,5.24,Strong Buy,3047390,212829717.60000005,4204437969.180231,,-4.1119,5125,Transportation
AWI,Armstrong World Industries Inc,89.26,0,0,Sell,3054642,272657344.92,4202729455.714571,23.29256918,3.8865,2800,Producer Manufacturing
WIX,Wix.com Ltd.,73.51,-16.56072645,-14.59,Strong Sell,7301230,536713417.3,4186733135.0711026,,-3.1543,,Technology Services
SMTC,Semtech Corporation,64.67,-8.46426044,-5.98,Sell,1842873,119178596.91,4167129630.115604,41.17647059,1.644,1394,Electronic Technology
HLNE,Hamilton Lane Incorporated,77.91,-1.21719285,-0.96,Sell,1271090,99030621.9,4146970419.5926633,17.10457516,4.6416,450,Finance
BL,"BlackLine, Inc.",69.94,-3.13019391,-2.26,Sell,3402706,237985257.64,4143057230.599944,,-1.9747,1557,Technology Services
BECN,"Beacon Roofing Supply, Inc.",58.74,0.80659001,0.47,Strong Buy,2080347,122199582.78,4137823337.8345313,19.80601165,3.0788,6676,Distribution Services
CELH,"Celsius Holdings, Inc.",54.87,-13.94291092,-8.89,Sell,7267223,398752526.01,4109795627.645313,497.83923941,0.1222,154,Consumer Non-Durables
AYX,"Alteryx, Inc.",60.74,-0.81645983,-0.5,Sell,4225481,256655715.94,4108250865.1138263,,-2.6725,2000,Technology Services
CRSP,CRISPR Therapeutics AG,53.19,-10.94927172,-6.54,Strong Sell,7219187,383988556.53,4099224945.138957,12.26295542,4.9944,473,Health Technology
LIVN,LivaNova PLC,76.56,-5.80708661,-4.72,Sell,1355065,103743776.4,4074943849.898598,,-2.6545,,Health Technology
CBT,Cabot Corporation,71.89,-2.94316187,-2.18,Buy,2642874,189996211.86,4068025745.4758496,41.78357866,1.7509,4500,Process Industries
NEWR,"New Relic, Inc.",61.19,-8.3844887,-5.6,Sell,4233570,259052148.3,4049194885.360725,,-4.0244,2168,Technology Services
MTSI,"MACOM Technology Solutions Holdings, Inc.",57.79,-4.51090549,-2.73,Sell,2128411,123000871.69,4027220753.230036,22.48640784,2.6838,1100,Electronic Technology
ENV,"Envestnet, Inc",73.37,0.67233809,0.49,Sell,3240394,237747707.78,4022121646.263659,340.96385542,0.2454,4375,Technology Services
WNS,WNS (Holdings) Limited Sponsored,82.28,-2.60416667,-2.2,Sell,516338,42484290.64,4015565414,34.68122786,2.4616,43997,Commercial Services
ORA,"Ormat Technologies, Inc.",71.38,-0.61264272,-0.44,Sell,1988531,141941342.78,4001309564.1828895,64.80639884,1.1087,1385,Utilities
AGO,Assured Guaranty Ltd.,60.31,-5.23255814,-3.33,Buy,3121312,188246326.72,3983817969.541448,11.2630136,5.4701,407,Finance
MRCY,Mercury Systems Inc,69.81,22.71049394,12.92,Strong Buy,7839864,547300905.84,3961980552.306052,161.19298246,0.4319,2384,Electronic Technology
KRNT,Kornit Digital Ltd.,81.15,-12.10874039,-11.18,Sell,1738555,141083738.25,3933885595.581007,267.30413325,0.3355,,Producer Manufacturing
INDB,Independent Bank Corp.,83.3,-3.06063075,-2.63,Neutral,898484,74843717.2,3933075607.466276,23.34337349,3.6544,1691,Finance
CBU,"Community Bank System, Inc.",72.55,-0.05510401,-0.04,Sell,957895,69495282.25,3908848764.3741546,21.23216751,3.5082,2927,Finance
ONTO,Onto Innovation Inc.,78.64,-10.48377917,-9.21,Sell,1392927,109539779.28,3881649818.365135,29.66768005,2.8894,1411,Electronic Technology
APPN,Appian Corporation,53.69,-8.56607629,-5.03,Sell,2360206,126719460.14,3878211425.30556,,-1.2471,1798,Technology Services
DEN,Denbury Inc.,77.17,9.04337996,6.4,Strong Buy,3544216,273507148.72,3873444583.5327106,94.46336234,1.0652,716,Energy Minerals
SKY,Skyline Champion Corporation,67.92,-0.32286469,-0.22,Neutral,1822770,123802538.4,3859699095.4979978,19.76485076,3.4363,7700,Consumer Durables
FELE,"Franklin Electric Co., Inc.",83,-2.83306017,-2.42,Sell,879627,73009041,3857932442.7178698,25.84818685,3.2924,6400,Producer Manufacturing
JOBS,"51job, Inc.",56.2,9.87292278,5.05,Neutral,3863137,217108299.4,3837177295,40.54150338,1.4209,8875,Technology Services
CNS,Cohen & Steers Inc,78.01,-3.41711031,-2.76,Sell,478364,37317175.64,3797130280.9496055,18.53349132,4.3745,354,Finance
DIOD,Diodes Incorporated,83.85,-5.76534053,-5.13,Sell,1828543,153323330.54999998,3775065112.2643247,17.25196317,5.1044,8921,Electronic Technology
STAA,STAAR Surgical Company,78.29,2.01980714,1.55,Sell,1911370,149641157.3,3738712738.147591,159.60839725,0.519,806,Health Technology
CPE,Callon Petroleum Company,59.79,15.96198604,8.23,Strong Buy,13066785,781263075.15,3669352975.5683465,9.21716167,6.3977,322,Energy Minerals
SR,Spire Inc.,70.79,6.98201602,4.62,Strong Buy,2177628,154154286.12,3663398071.131778,15.96537518,4.3275,3710,Utilities
MMSI,"Merit Medical Systems, Inc.",64.52,-0.0464756,-0.03,Buy,1665895,107483545.4,3650062812.4152465,76.48731927,0.8618,6446,Health Technology
SPB,"Spectrum Brands Holdings, Inc.",88.31,-6.22278857,-5.86,Sell,1371515,121118489.65,3600890916.098733,29.25154719,3.134,,Consumer Durables
FLOW,"SPX FLOW, Inc.",85.58,-0.3028891,-0.26,Buy,3445588,294873421.04,3599330893.7058825,53.48837209,1.6093,4900,Producer Manufacturing
SIG,Signet Jewelers Limited,67.69,-6.11650485,-4.41,Sell,6080569,411593715.61,3562072545.5903797,6.41251933,12.892,21700,Retail Trade
TTEC,"TTEC Holdings, Inc.",75.63,-2.41290323,-1.87,Sell,780971,59064836.73,3553793106.196696,26.01134723,3.0089,,Technology Services
FRHC,Freedom Holding Corp.,59.59,-2.59888853,-1.59,Sell,1744746,103969414.14,3547673257.255048,9.96536368,6.0638,2546,Finance
FUL,H. B. Fuller Company,66.15,-5.33772181,-3.73,Sell,1984403,131268258.45000002,3507476008.457384,20.99409755,3.3105,6500,Process Industries
MANT,ManTech International Corporation,85.76,8.03728899,6.38,Strong Buy,1390108,119215662.08000001,3500028635.9109645,25.35535117,3.371,9800,Technology Services
KFY,Korn Ferry,63.72,-4.2236585,-2.81,Sell,2353720,149979038.4,3467275439.0703464,13.44119985,4.9544,7889,Commercial Services
ALE,"Allete, Inc.",64.91,3.72323426,2.33,Buy,1110622,72090474.02,3456046810.5402617,19.87654704,3.2278,1365,Utilities
NSP,"Insperity, Inc.",89.89,-0.6410965,-0.58,Sell,1431784,128703063.76,3446099672.9975896,28.63955823,3.2234,3600,Commercial Services
QTWO,"Q2 Holdings, Inc.",60.2,-5.28634361,-3.36,Strong Sell,2091963,125936172.6,3427091370.581528,,-1.9992,2028,Technology Services
ARVN,"Arvinas, Inc.",64.54,-4.35684647,-2.94,Sell,2317490,149570804.60000002,3423625789.5032845,,-3.8142,280,Health Technology
BPMC,Blueprint Medicines Corporation,57.04,-8.26632358,-5.14,Strong Sell,3548839,202425776.56,3376966765.21875,,-10.9772,495,Health Technology
NWE,NorthWestern Corporation,61.8,2.52156603,1.52,Strong Buy,2621152,161987193.6,3342273623.0799665,16.79450613,3.6175,1483,Utilities
JOE,St. Joe Company (The),56.7,5.98130841,3.2,Strong Buy,1669991,94688489.7,3338640606.739282,45.34176215,1.2655,662,Finance
SXT,Sensient Technologies Corporation,79.38,-2.75633958,-2.25,Sell,1274786,101192512.68,3336050428.090842,28.75649512,2.8218,3844,Distribution Services
KMPR,Kemper Corporation,52.31,-2.16944081,-1.16,Sell,1838972,96196625.32,3331548030.193323,,-1.9364,10300,Finance
BCO,Brinks Company (The),67.75,-3.94158514,-2.78,Sell,2029467,137496389.25,3330180721.954149,32.51763147,2.161,74500,Commercial Services
BOH,Bank of Hawaii Corporation,82.14,-5.23765575,-4.54,Sell,891254,73207603.56,3306397265.070968,13.63847249,6.2852,2056,Finance
ALRM,"Alarm.com Holdings, Inc.",65.43,0.30660739,0.2,Sell,1872419,122512375.17000002,3292363773.797181,66.81205393,1.0486,1500,Technology Services
TRUP,"Trupanion, Inc.",81.28,-8.29290308,-7.35,Sell,2164314,175915441.92000002,3292271496.080581,,-0.8868,1131,Commercial Services
PFSI,"PennyMac Financial Services, Inc.",59.11,0.78431373,0.46,Sell,2653265,156834494.15,3276047584.8903594,4.01121943,15.5396,7208,Finance
WLL,Whiting Petroleum Corporation,83.43,19.75025118,13.76,Strong Buy,3759512,313656086.16,3273858775.240279,7.35061356,10.9335,356,Energy Minerals
SSTK,"Shutterstock, Inc.",89.89,0.27889335,0.25,Sell,1807598,162484984.22,3268148819.061003,36.79275915,2.5179,1148,Technology Services
AMRC,"Ameresco, Inc.",63.19,8.16501198,4.77,Buy,2385933,150767106.26999998,3267953595.674094,46.5036529,1.379,,Industrial Services
AWR,American States Water Company,88.12,5.92619305,4.93,Neutral,985304,86824988.48,3254822625.6350336,33.28749362,2.5483,808,Utilities
IBTX,"Independent Bank Group, Inc",75.6,-1.53685856,-1.18,Buy,937170,70850052,3230462235.163297,14.83903227,5.2067,1543,Finance
PCRX,"Pacira BioSciences, Inc.",72.33,7.74616416,5.2,Strong Buy,4306837,311513520.21,3221902620.6998467,78.07084469,0.9508,697,Health Technology
SPT,"Sprout Social, Inc",59.33,-7.8154133,-5.03,Sell,3199539,189828648.87,3216621054.3792133,,-0.5333,887,Technology Services
KLIC,"Kulicke and Soffa Industries, Inc.",51.14,-4.71399292,-2.53,Sell,4224682,216050237.48,3186043960.117647,7.50841279,7.2828,3586,Producer Manufacturing
MLI,"Mueller Industries, Inc.",55.55,-3.37449991,-1.94,Neutral,2215838,123089800.9,3183119647.9432187,6.98365347,8.3616,5337,Producer Manufacturing
VICR,Vicor Corporation,72.59,-3.18751667,-2.39,Sell,2346319,170319296.21,3177155188.688886,60.83161403,1.2983,1027,Electronic Technology
TCBI,"Texas Capital Bancshares, Inc.",62.3,-6.0756822,-4.03,Buy,2241650,139654795,3154008024.59634,14.13388394,4.651,1751,Finance
CWT,California Water Service Group,58.63,4.75254601,2.66,Neutral,1357895,79613383.85000001,3149221127.9508862,29.10455381,1.9588,1182,Utilities
CPA,"Copa Holdings, S.A. Copa Holdings, S.A.",73.79,-17.02462611,-15.14,Sell,2283465,168496882.35000002,3134893463.8375177,,0.9391,,Transportation
LOPE,"Grand Canyon Education, Inc.",88.55,-2.06812652,-1.87,Neutral,1987255,175971430.25,3128181968.5482216,14.58388948,6.0111,4955,Commercial Services
NNI,"Nelnet, Inc.",82.7,1.55962176,1.27,Buy,503018,41599588.6,3124214113.394078,8.30925863,10.0382,7988,Finance
FUN,"Cedar Fair, L.P.",54.94,-3.73225863,-2.13,Buy,3963267,217741888.98,3124184778.448849,,-0.8576,46000,Consumer Services
ATRC,"AtriCure, Inc.",67.45,-1.61901984,-1.11,Neutral,1209721,81595681.45,3104503317.6878233,65.33145275,1.1026,875,Health Technology
AEIS,"Advanced Energy Industries, Inc.",82.33,-6.47506532,-5.7,Sell,997821,82150602.92999999,3101341014.9519567,24.55791209,3.534,,Electronic Technology
BLKB,"Blackbaud, Inc.",59.41,-4.2083199,-2.61,Strong Sell,2007584,119270565.44,3088301715.16844,529.86784141,0.1175,3600,Technology Services
REGI,"Renewable Energy Group, Inc.",61.04,39.32892034,17.23,Strong Buy,32486109,1982952093.36,3068511480.421809,14.02183616,4.4685,1196,Process Industries
BCC,"Boise Cascade, L.L.C.",77.84,1.95153897,1.49,Buy,2193106,170711371.04000002,3061509937.4753776,4.42273821,18.0846,6110,Non-Energy Minerals
FIX,"Comfort Systems USA, Inc.",85,-1.25464684,-1.08,Sell,873458,74243930,3056331519.53125,21.8013575,3.951,13200,Industrial Services
WOR,"Worthington Industries, Inc.",59.96,4.89853044,2.8,Strong Buy,1104927,66251422.92,3054027373.1284084,7.44564348,8.2924,9000,Non-Energy Minerals
CCOI,"Cogent Communications Holdings, Inc.",63.66,-0.53125,-0.34,Sell,1534638,97695055.08,3051097481.9810367,61.47270255,1.0417,1001,Communications
ADS,Alliance Data Systems Corporation,60.98,-9.85957132,-6.67,Strong Sell,4530989,276299709.21999997,3045837723.242506,3.95573095,16.002,6000,Technology Services
DORM,"Dorman Products, Inc.",96.52,3.6957456,3.44,Sell,627374,60554138.48,3044781630.219865,23.35949078,4.1339,3360,Consumer Durables
KEN,Kenon Holdings Ltd.,56.02,1.15565186,0.64,Buy,127670,7152073.4,3018308162.227472,4.50731107,12.6794,124,Utilities
MCY,Mercury General Corporation,53.97,-1.22620791,-0.67,Sell,1015720,54818408.4,2988361426.047285,12.09156896,4.4781,4300000,Finance
HAE,Haemonetics Corporation,58.35,2.02832663,1.16,Neutral,1951145,113849310.75,2982361507.0321364,133.27989006,0.4412,2708,Health Technology
PBH,Prestige Consumer Healthcare Inc.,59.09,0.8706043,0.51,Buy,1487291,87884025.19000001,2966273818.6474943,15.97914595,3.7623,505,Health Technology
HUBG,"Hub Group, Inc.",85.32,3.92204629,3.22,Strong Buy,1124518,95943875.76,2959898757.244059,16.89842746,5.1275,4700,Transportation
AIN,Albany International Corporation,85.43,-0.6627907,-0.57,Neutral,867490,74109670.7,2898150021.1591935,23.61358102,3.6624,4100,Process Industries
NUVA,"NuVasive, Inc.",55.78,3.21983716,1.74,Neutral,2342543,130667048.54,2887683083.056078,,-1.2402,2900,Health Technology
ENS,EnerSys,69.93,-5.15394005,-3.8,Strong Sell,1174516,82133903.88000001,2884626724.464637,20.58228872,3.5236,11100,Producer Manufacturing
GEF,Greif Inc.,60.19,3.06506849,1.79,Neutral,1324993,79751328.67,2877129951.913911,8.96065013,6.5598,16000,Process Industries
SHAK,"Shake Shack, Inc.",68.25,-5.16882034,-3.72,Sell,3856416,263200392,2870930477.052499,,-0.2209,9695,Consumer Services
CVLT,"Commvault Systems, Inc.",64.07,1.29644269,0.82,Sell,1330463,85242764.41,2854933069.1221275,97.10991315,0.6935,2671,Technology Services
AAON,"AAON, Inc.",54.32,-7.16116903,-4.19,Sell,1494963,81206390.16,2853392560.6191444,49.34673367,1.1215,2881,Producer Manufacturing
DUOL,"Duolingo, Inc.",74.68,-15.09777171,-13.28,Strong Sell,2778272,207481352.96,2798432062.8826013,,-1.4278,,Technology Services
MGEE,MGE Energy Inc.,75.86,3.70471634,2.71,Neutral,384596,29175452.56,2743353334.3550634,25.0222283,2.9246,706,Utilities
DY,"Dycom Industries, Inc.",90.89,0.36439929,0.33,Buy,2582391,234713517.99,2743122562.0163674,63.1708518,1.4446,,Industrial Services
IPAR,"Inter Parfums, Inc.",86.08,-8.90041274,-8.41,Sell,660316,56840001.28,2731652419.103096,32.06998145,2.762,467,Consumer Non-Durables
FCFS,"FirstCash Holdings, Inc.",67.29,-7.13497102,-5.17,Strong Sell,1708125,114939731.25000001,2720765252.6535473,22.78056951,3.0484,17000,Finance
ITGR,Integer Holdings Corporation,80.92,-5.78647107,-4.97,Sell,1236672,100071498.24,2678252784.5009155,29.29209868,2.8195,9000,Producer Manufacturing
