Ticker,Description,Last,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
SNDR,"Schneider National, Inc.",26.98,4.29068419,1.11,Strong Buy,3607643,97334208.14,4793212643.617022,11.76393097,2.2822,16050,Transportation
UBSI,"United Bankshares, Inc.",34.9,-4.67085496,-1.71,Sell,3493615,121927163.5,4777788814.677824,12.65264347,2.8392,2966,Finance
PYCR,"Paycor HCM, Inc.",27.24,-1.58959538,-0.44,Sell,2757831,75123316.44,4764357662.107383,,-0.7476,290,Technology Services
GLBE,Global-E Online Ltd.,32.43,-17.31259561,-6.79,Strong Sell,7535142,244364655.06,4755190417.128263,,-9.4163,,Retail Trade
IAA,"IAA, Inc.",35.25,-4.00326797,-1.47,Sell,8515783,300181350.75,4753328047.675378,16.69959112,2.1856,4446,Retail Trade
WEN,Wendy's Company (The),21.53,-5.23767606,-1.19,Sell,14420433,310471922.49,4750259275.942727,24.62227196,0.9058,14500,Consumer Services
OPCH,"Option Care Health, Inc.",26.23,2.38095238,0.61,Buy,4428443,116158059.89,4719784583.494191,33.32472896,0.7777,5430,Health Services
SLGN,Silgan Holdings Inc.,41.83,-0.75919336,-0.32,Neutral,2335359,97688066.97,4618459844.139377,12.83980432,3.2521,15600,Process Industries
ATC,Atotech Limited,23.71,-1.78127589,-0.43,Sell,9495377,225135388.67,4616238130.985781,,-0.1731,3862,Process Industries
ESNT,Essent Group Ltd.,42.36,-4.61607746,-2.05,Sell,3382666,143289731.76,4607968336.256291,7.14449204,6.1383,343,Finance
HE,"Hawaiian Electric Industries, Inc.",42.05,2.08788541,0.86,Strong Buy,1743264,73304251.19999999,4596560569.161283,18.59482068,2.2526,3649,Utilities
IONS,"Ionis Pharmaceuticals, Inc.",32.3,1.63624921,0.52,Sell,4082570,131867010.99999999,4576546402.475931,,-0.2028,660,Health Technology
DRVN,Driven Brands Holdings Inc.,27.15,-6.41158221,-1.86,Strong Sell,2748075,74610236.25,4544360942.718049,657.84543326,0.0427,,Consumer Services
ARWR,"Arrowhead Pharmaceuticals, Inc.",42.92,-2.43237099,-1.07,Sell,3295074,141424576.08,4526330934.050436,,-1.7546,329,Health Technology
VRNS,"Varonis Systems, Inc.",41.62,0.21671081,0.09,Sell,7796470,324489081.4,4474749980.554427,,-1.1154,2065,Technology Services
PINC,"Premier, Inc.",37.55,3.70063518,1.34,Neutral,2585928,97101596.4,4471562422.937005,15.35530338,2.416,2600,Health Services
NJR,NewJersey Resources Corporation,45.25,4.04690734,1.76,Strong Buy,2904979,131450299.75,4346778248.905273,29.19193896,1.5442,1251,Utilities
CHX,ChampionX Corporation,21.37,1.04018913,0.22,Sell,8622801,184269257.37,4336231639.968693,39.98527246,0.5611,7000,Process Industries
AB,AllianceBernstein Holding L.P.,43.22,-5.30236635,-2.42,Sell,1560512,67445328.64,4294846002.9605594,11.43497758,3.8803,4118,Finance
SUN,Sunoco LP,42.62,0.97133381,0.41,Buy,1079419,46004837.77999999,4266238860.033457,8.14472788,5.3501,2225,Distribution Services
ELY,Callaway Golf Company,22.92,-4.46019175,-1.07,Sell,9555504,219012151.68,4263436321.049181,9.78086585,2.5875,24800,Consumer Durables
APLS,"Apellis Pharmaceuticals, Inc.",43.51,2.30425582,0.98,Buy,5426032,236086652.32,4252291231.5276136,,-8.9245,476,Health Technology
SAIL,"SailPoint Technologies Holdings, Inc.",45.25,11.3709082,4.62,Buy,9026278,408439079.5,4246269902.097713,,-0.6656,1676,Technology Services
HRB,"H&R Block, Inc.",25.64,4.6957942,1.15,Strong Buy,14804025,379575201,4218759225.043479,,,72400,Consumer Services
FIBK,"First Interstate BancSystem, Inc.",38.52,-3.19175672,-1.27,Sell,5098183,196382009.16000003,4205904021.95764,12.74626386,3.116,2358,Finance
RDN,Radian Group Inc.,23.87,-0.2090301,-0.05,Buy,11877416,283513919.92,4189795874.962218,7.65458489,3.2063,1800,Finance
CERE,"Cerevel Therapeutics Holdings, Inc.",28.38,11.51277014,2.93,Neutral,2088088,59259937.44,4178551456.705962,,-1.6501,200,Health Technology
AL,Air Lease Corporation,36.55,-18.79582315,-8.46,Strong Sell,8200938,299744283.9,4168435654.924571,10.95579584,3.5789,129,Finance
HP,"Helmerich & Payne, Inc.",39.49,15.36663745,5.26,Strong Buy,10763616,425055195.84,4166378548.2108264,,-2.8611,5444,Industrial Services
AZEK,The AZEK Company Inc.,26.77,-10.40829987,-3.11,Sell,8588219,229906622.63,4150440395.8354015,43.08176101,0.6475,2072,Producer Manufacturing
CHGG,"Chegg, Inc.",30.74,-0.87068688,-0.27,Sell,12916341,397048322.34,4145242637.095005,,-0.0399,1736,Commercial Services
ZWS,Zurn Water Solutions Corporation,32.9,-0.96327514,-0.32,Buy,4042321,132992360.9,4138242669.888588,21.73002683,1.5764,1300,Producer Manufacturing
AVT,"Avnet, Inc.",41.1,-2.5835506,-1.09,Buy,3462465,142307311.5,4067384974.7805343,9.26367895,4.5764,14500,Distribution Services
SJI,"South Jersey Industries, Inc.",34.6,4.50015101,1.49,Strong Buy,12703854,439553348.4,4061327489.3603473,38.3037694,0.9156,1173,Utilities
BOX,"Box, Inc.",27.36,8.0142124,2.03,Strong Buy,11890752,325330974.71999997,4057474607.511864,,-0.3186,1934,Technology Services
NOMD,Nomad Foods Limited,22.91,-8.87032617,-2.23,Sell,4537477,103953598.07,4046475117.3653526,20.59602649,1.208,,Consumer Non-Durables
CC,Chemours Company (The),25.23,-12.0599512,-3.46,Strong Sell,11177905,282018543.15,4037261882.3141894,7.36013262,3.7024,6400,Process Industries
ALSN,"Allison Transmission Holdings, Inc.",40.9,2.94487793,1.17,Strong Buy,4729544,193438349.6,4000803455.958651,9.8477871,4.1354,3400,Producer Manufacturing
FIZZ,National Beverage Corp.,42.69,-1.52249135,-0.66,Sell,674235,28783092.15,3983926669.0896425,23.8427464,1.8104,1550,Consumer Non-Durables
DV,"DoubleVerify Holdings, Inc.",25.07,-7.69513991,-2.09,Strong Sell,3329396,83467957.72,3977056260.25364,,0.1803,,Technology Services
VNE,"Veoneer, Inc.",35.4,-0.19734987,-0.07,Buy,13787533,488078668.2,3965480990.266181,,-3.4326,7099,Producer Manufacturing
FLS,Flowserve Corporation,30.36,1.70854271,0.51,Strong Sell,9619947,292061590.92,3959002996.447552,32.67892386,0.9667,16000,Producer Manufacturing
PGNY,"Progyny, Inc.",43.7,12.97828335,5.02,Neutral,5914980,258484626.00000003,3951804182.198256,66.35200974,0.74,313,Commercial Services
APPS,"Digital Turbine, Inc.",40.72,-14.9718104,-7.17,Sell,13688588,557399303.36,3948258520.491892,96.60574413,0.503,280,Technology Services
EBC,"Eastern Bankshares, Inc.",21.18,-3.15500686,-0.69,Buy,3970870,84103026.6,3945946686.2851815,24.30626345,0.8829,,Finance
PNM,"PNM Resources, Inc. (Holding Co.)",45.84,2.0253728,0.91,Sell,2925098,134086492.32,3934670909.185153,19.77843232,2.2757,1646,Utilities
TMHC,Taylor Morrison Home Corporation,32.33,8.89188279,2.64,Strong Buy,8437585,272787123.05,3921358606.625269,6.20921911,5.3017,3000,Consumer Durables
AY,Atlantica Sustainable Infrastructure plc,35.2,5.6422569,1.88,Neutral,3568322,125604934.4,3901328961.306504,,-0.271,658,Utilities
JAMF,Jamf Holding Corp.,32.72,-2.06524993,-0.69,Strong Sell,3465914,113404706.08,3895154999.8488255,,-0.6212,2212,Technology Services
UCBI,"United Community Banks, Inc.",36.77,-3.64255765,-1.39,Buy,3695421,135880630.17000002,3892222891.488323,12.82344628,2.9768,2921,Finance
HLF,Herbalife Nutrition Ltd.,35.33,-3.54900355,-1.3,Strong Sell,6493988,229432596.04,3878321514.449192,8.9201075,4.1838,10800,Distribution Services
ACAD,ACADIA Pharmaceuticals Inc.,24.04,-6.24024961,-1.6,Neutral,6562590,157764663.6,3864573523.536946,,-1.0466,514,Health Technology
NEOG,Neogen Corporation,35.77,-1.26966602,-0.46,Sell,2079521,74384466.17,3854362055.385836,66.79280984,0.5305,1841,Health Technology
VNT,Vontier Corporation,23.9,-1.28046262,-0.31,Sell,12024119,287376444.09999996,3852619060.910964,9.99505603,2.4435,8500,Transportation
MSP,Datto Holding Corp.,23.36,0.17152659,0.04,Strong Sell,1790918,41835844.48,3831014975.3662024,76.40051513,0.3179,2089,Technology Services
IFS,Intercorp Financial Services Inc.,33.06,2.47985121,0.8,Strong Buy,260750,8620395,3816700888.3058834,,4.018,,Finance
LAZ,"Lazard LTD. Lazard, LTD.",33.73,-3.57347055,-1.25,Sell,4281330,144409260.89999998,3803600162.4319286,7.53417262,4.9504,3179,Finance
ALKS,Alkermes plc,23.18,-6.56993148,-1.63,Strong Sell,5065730,117423621.4,3754447614.1617713,,-0.2999,2211,Health Technology
DNLI,Denali Therapeutics Inc.,30.45,-7.81108084,-2.58,Strong Sell,2703768,82329735.6,3740276554.0654206,,-2.3918,380,Health Technology
SMPL,The Simply Good Foods Company,38.88,-0.28212362,-0.11,Buy,2798299,108797865.12,3737619853.907912,60.28216531,0.6724,263,Consumer Non-Durables
BE,Bloom Energy Corporation,21.1,3.83858268,0.78,Neutral,26130939,551362812.9000001,3737177137.0829487,,-0.9475,1719,Producer Manufacturing
SFM,"Sprouts Farmers Market, Inc.",33.62,15.17643028,4.43,Strong Buy,12562807,422361571.34,3728651002.753181,15.0035791,2.1066,31000,Retail Trade
PSN,Parsons Corporation,35.95,7.21741724,2.42,Buy,2551121,91712799.95,3726821156.39943,61.42656852,0.6244,6300,Technology Services
ACIW,"ACI Worldwide, Inc.",32.09,-6.41586468,-2.2,Sell,2719359,87264230.31,3692392700.7953024,30.23427412,1.0922,3610,Technology Services
HOMB,"Home BancShares, Inc.",22.29,-5.63082134,-1.33,Sell,3869899,86260048.71,3653150564.4375825,11.88543659,1.9388,1992,Finance
ATHM,Autohome Inc.,27.43,-9.35228024,-2.83,Sell,4845367,132908416.81,3635407588.537901,10.87853552,2.6694,5793,Technology Services
EXPI,"eXp World Holdings, Inc.",24.37,-8.21092279,-2.18,Sell,4221039,102866720.43,3625393028.1907234,48.47838728,0.5551,1669,Finance
JXN,Jackson Financial Inc.,38.34,-6.94174757,-2.86,Neutral,6790702,260355514.68000004,3593942766.3614817,1.46039307,28.3006,2900,Finance
REZI,"Resideo Technologies, Inc.",24.62,-3.37519623,-0.86,Sell,3246929,79939391.98,3570359917.6083035,15.65009502,1.6795,13300,Distribution Services
VAL,Valaris Limited,47.5,19.73783716,7.83,Strong Buy,3410357,161991957.5,3562502609.620566,,-52.4258,4900,Industrial Services
FHB,"First Hawaiian, Inc.",27.78,-4.60164835,-1.34,Sell,3055591,84884317.98,3560211096.9211273,13.84622885,2.0598,2000,Finance
BKU,"BankUnited, Inc.",41.46,-5.06068239,-2.21,Sell,5199413,215567662.98,3550965568.2890573,9.61890681,4.5395,1465,Finance
SIX,Six Flags Entertainment Corporation New,41.16,-8.47231488,-3.81,Sell,10117549,416438316.84,3547208890.7680497,28.41660419,1.5054,1970,Consumer Services
ASB,Associated Banc-Corp,23.44,-5.78778135,-1.44,Neutral,6699916,157046031.04000002,3506736709.3289747,11.23043738,2.1974,,Finance
STEP,StepStone Group Inc.,32.32,-7.25968436,-2.53,Strong Sell,1206553,38995792.96,3499964250.294648,8.88259801,3.7882,,Finance
SUM,"Summit Materials, Inc.",29.12,-8.34120239,-2.65,Sell,9964402,290163386.24,3457427868.114671,23.32074878,1.2841,5500,Non-Energy Minerals
BRZE,"Braze, Inc.",37.47,-14.64692483,-6.43,Strong Sell,1464093,54859564.71,3454691698.090561,,,,Technology Services
KBH,KB Home,38.9,1.51356994,0.58,Sell,8544653,332387001.7,3431791110.811571,6.48201928,6.2384,2244,Consumer Durables
HI,Hillenbrand Inc,47.12,-0.10599958,-0.05,Buy,1282714,60441483.68,3430991550.846636,16.15254809,2.9918,10500,Producer Manufacturing
YY,JOYY Inc.,41.33,-15.01130989,-7.3,Sell,3400382,140537788.06,3418452744,,-2.1019,7931,Technology Services
CRC,California Resources Corporation,43.1,7.34744707,2.95,Buy,3904778,168295931.8,3417830031.789198,5.59996802,7.7119,970,Energy Minerals
WBT,"Welbilt, Inc.",23.75,0.29560811,0.07,Buy,10604051,251846211.25,3399716210.7142854,48.49225754,0.4946,4800,Producer Manufacturing
VSAT,"ViaSat, Inc.",45.62,4.87356322,2.12,Sell,1737697,79273737.14,3393810297.4146233,158.75725504,0.2998,5800,Electronic Technology
PPBI,Pacific Premier Bancorp Inc,35.91,-7.32903226,-2.84,Sell,1710622,61428436.02,3389363905.366835,10.47180346,3.5962,1520,Finance
CATY,Cathay General Bancorp,44.58,-5.5308328,-2.61,Buy,1812044,80780921.52,3376973499.3416414,12.25736785,3.8116,1156,Finance
AEL,American Equity Investment Life Holding Company,36.46,-4.57995289,-1.75,Neutral,3362419,122593796.74,3373042900.091643,8.46314862,4.5706,900,Finance
ADNT,Adient plc,35.56,-23.19654428,-10.74,Sell,8873075,315526547,3369892483.8121295,4.11572899,9.5774,75000,Producer Manufacturing
AVA,Avista Corporation,46.46,4.61607746,2.05,Strong Buy,2404153,111696948.38,3325261639.6760216,21.57433012,2.101,1809,Utilities
FLR,Fluor Corporation,23.45,7.07762557,1.55,Buy,11798101,276665468.45,3316645225.9272966,,-3.0985,40582,Industrial Services
ATI,Allegheny Technologies Incorporated,26.05,2.31736057,0.59,Buy,11823026,307989827.3,3314819551.3570337,,-0.3008,6300,Non-Energy Minerals
CVBF,CVB Financial Corporation,23.24,-1.65044435,-0.39,Buy,4186953,97304787.72,3298230460.2973657,15.06463586,1.5652,1015,Finance
SONO,"Sonos, Inc.",25.64,-5.97726439,-1.63,Strong Sell,9383374,240589709.36,3271884701.8160233,25.86339217,1.1818,1525,Electronic Technology
ABCB,Ameris Bancorp,46.77,-5.72465229,-2.84,Sell,2445948,114396987.96,3256837624.444124,8.99265264,5.4288,2865,Finance
CEQP,Crestwood Equity Partners LP,30.9,4.04040404,1.2,Strong Buy,4326114,133676922.6,3250758418.2438545,,-2.0429,645,Industrial Services
YOU,"Clear Secure, Inc.",22.08,-20.63263839,-5.74,Sell,6000747,132496493.76,3237340716.9964576,,-0.2715,,Technology Services
OMI,"Owens & Minor, Inc.",42.74,-0.85826954,-0.37,Buy,4300254,183792855.96,3229920190.014964,14.33503151,3.0628,17300,Distribution Services
SHOO,"Steven Madden, Ltd.",40.26,-6.11007463,-2.62,Sell,3840854,154632782.04,3227928072.2993493,17.72925391,2.4373,3500,Consumer Non-Durables
MC,Moelis & Company,47.07,-3.95837584,-1.94,Sell,3400066,160041106.62,3226438226.2733884,8.99283938,5.7969,990,Finance
INMD,InMode Ltd.,38.48,-11.96522535,-5.23,Strong Sell,6992556,269073554.88,3203122137.924592,21.42484886,2.0159,362,Health Technology
GOLF,Acushnet Holdings Corp.,43.13,-1.3720558,-0.6,Sell,2151765,92805624.45,3175651591.6938868,18.48073518,2.3926,6500,Consumer Durables
SEM,Select Medical Holdings Corporation,23.71,2.68514508,0.62,Sell,4224018,100151466.78,3174408867.685691,8.02005856,2.9713,50500,Health Services
SQSP,"Squarespace, Inc.",22.76,-20.55846422,-5.89,Sell,1935560,44053345.6,3159866409.3145685,,-1.6572,1256,Technology Services
AJRD,"Aerojet Rocketdyne Holdings, Inc.",39.23,6.08436993,2.25,Sell,8564251,335975566.72999996,3159748741.2033467,22.69797422,1.7941,5000,Electronic Technology
ABM,ABM Industries Incorporated,46.59,4.57912458,2.04,Strong Buy,1982225,92351862.75,3142174425.2080245,24.65591398,1.8759,124000,Commercial Services
HAIN,"The Hain Celestial Group, Inc.",34.38,-4.94885264,-1.79,Sell,4637504,159437387.52,3139838804.8276258,27.98415842,1.2786,3087,Consumer Non-Durables
EYE,"National Vision Holdings, Inc.",38.55,0.78431373,0.3,Sell,4308786,166103700.29999998,3138276156.312322,28.27817956,1.5687,13735,Retail Trade
MDC,"M.D.C. Holdings, Inc.",44.36,1.23231401,0.54,Sell,2828395,125467602.2,3134836476.664431,5.71009127,8.1295,2080,Consumer Durables
FATE,"Fate Therapeutics, Inc.",32.47,-7.04265674,-2.46,Sell,7156534,232372658.98,3131007224.4747353,,-2.2374,449,Health Technology
SFNC,Simmons First National Corporation,27.71,-3.14575323,-0.9,Sell,3293166,91253629.86,3113458122.9968667,11.61107742,2.4893,2877,Finance
FORM,"FormFactor, Inc.",39.59,-3.93108469,-1.62,Sell,1741037,68927654.83000001,3101233262.9376845,38.39969734,1.0784,2293,Electronic Technology
PDCO,"Patterson Companies, Inc.",31.75,4.64733026,1.41,Strong Buy,4787020,151987885,3095498158.799937,19.48513638,1.6525,7800,Distribution Services
TWNK,"Hostess Brands, Inc.",22.22,2.34914786,0.51,Buy,11070138,245978466.36,3078904151.1348925,28.59346876,0.8178,2600,Consumer Non-Durables
RMBS,"Rambus, Inc.",28.09,3.27205882,0.89,Buy,5992708,168335167.72,3070670197.8806806,180.7523511,0.1659,690,Electronic Technology
VIR,"Vir Biotechnology, Inc.",23.2,-16.63672296,-4.63,Sell,7361093,170777357.6,3069442457.382716,6.24983925,4.0085,444,Health Technology
MAIN,Main Street Capital Corporation,42.7,-0.85906664,-0.37,Neutral,1852364,79095942.80000001,3061265029.283245,9.05637536,4.7911,80,Finance
CYTK,"Cytokinetics, Incorporated",35.79,2.19874358,0.77,Buy,4294627,153704700.32999998,3036997820.007111,,-2.8302,253,Health Technology
KW,Kennedy-Wilson Holdings Inc.,21.99,-3.46795435,-0.79,Sell,3024629,66511591.70999999,3031868797.572645,9.97986127,2.2539,220,Finance
BRP,"BRP Group, Inc.",26.56,-5.74875798,-1.62,Strong Sell,3099981,82335495.36,3008458967.1756854,,-0.5772,2803,Finance
TRIP,"TripAdvisor, Inc.",21.58,-18.22660099,-4.81,Strong Sell,14501878,312950527.23999995,2992567175.308057,,-1.084,2691,Consumer Services
TASK,"TaskUs, Inc.",30.73,10.26193039,2.86,Sell,6007973,184625010.29,2989727230.109211,,,,Commercial Services
FL,"Foot Locker, Inc.",29.59,1.78878569,0.52,Sell,36322275,1074776117.25,2969902779.1258063,3.6263672,,,Retail Trade
AUB,Atlantic Union Bankshares Corporation,39.01,-5.70461687,-2.36,Buy,1633793,63734264.93,2951638961.871255,12.42654524,3.2511,1876,Finance
WERN,"Werner Enterprises, Inc.",44.73,2.66238237,1.16,Neutral,3039780,135969359.39999998,2942791458.127488,11.68675014,3.8566,13525,Transportation
FHI,"Federated Hermes, Inc.",31.98,-3.52941176,-1.17,Sell,3295382,105386316.36,2942657866.8226695,11.93324365,2.7673,1968,Finance
DCT,"Duck Creek Technologies, Inc.",22.07,0.50091075,0.11,Sell,3066831,67684960.17,2915375324.335592,,-0.0883,1782,Technology Services
APAM,Artisan Partners Asset Management Inc.,36.85,-4.23596674,-1.63,Sell,3341641,123139470.85,2905632876.983515,7.41156764,5.0806,498,Finance
WRBY,Warby Parker Inc.,25.68,-14.28571429,-4.28,Sell,8532499,219114574.32,2905171956.3626256,,-0.9217,,Retail Trade
SBLK,Star Bulk Carriers Corp.,28.27,-10.98866499,-3.49,Buy,18592289,525604010.03,2890316736.370127,4.35010954,6.6817,,Transportation
INST,"Instructure Holdings, Inc.",20.47,-10.80610022,-2.48,Strong Sell,718419,14706036.93,2880959541.993865,,-0.6334,1283,Technology Services
MLKN,"MillerKnoll, Inc.",37.98,-2.26453937,-0.88,Sell,1699788,64557948.23999999,2876763341.1803527,,-0.1437,7600,Producer Manufacturing
SG,"Sweetgreen, Inc.",26.78,10.98217986,2.65,Sell,9300015,249054401.7,2865442696.4824357,,,,Consumer Services
ARNC,Arconic Corporation,27.1,-14.21335866,-4.49,Sell,8899694,241181707.4,2846175076.1853447,,-3.6195,13900,Non-Energy Minerals
ASO,"Academy Sports and Outdoors, Inc.",32.1,-2.78619019,-0.92,Sell,11441269,367264734.9,2841973073.5314255,4.90462384,6.7618,22000,Retail Trade
EVTC,"Evertec, Inc.",39.29,-5.23396044,-2.17,Sell,1455673,57193392.17,2827695619.17804,17.63721099,2.2361,2500,Technology Services
GO,Grocery Outlet Holding Corp.,29.32,5.20272695,1.45,Buy,6993277,205042881.64,2815219753.8917613,46.29009095,0.6513,,Retail Trade
UPWK,Upwork Inc.,21.76,-11.32844336,-2.78,Strong Sell,8168197,177739966.72,2811731877.2230535,,-0.4405,650,Technology Services
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",44.38,2.35239852,1.02,Sell,7959966,353263291.08000004,2801491474.175875,16.11634637,2.7196,9800,Retail Trade
RAMP,"LiveRamp Holdings, Inc.",41.03,-3.25394954,-1.38,Sell,2128743,87342325.29,2797296502.721439,,-0.5553,1200,Technology Services
CNO,"CNO Financial Group, Inc.",23.43,-5.33333333,-1.32,Sell,6911757,161942466.51,2775661293.3676534,7.13711957,3.4326,3350,Finance
BYND,"Beyond Meat, Inc.",43.18,-2.94448191,-1.31,Strong Sell,18180017,785013134.06,2737650766.168498,,-2.8793,1419,Consumer Non-Durables
INSM,"Insmed, Inc.",22.94,-1.9238991,-0.45,Strong Sell,4148478,95166085.32,2727671265.8008657,,-3.876,613,Health Technology
COLB,"Columbia Banking System, Inc.",34.5,-6.68109278,-2.47,Sell,4021118,138728571,2709567340.54054,12.84952204,2.8004,2260,Finance
CNR,"Cornerstone Building Brands, Inc.",21.31,-4.31073193,-0.96,Buy,9392994,200164702.14,2706391416.3474336,4.07136499,5.2056,21700,Producer Manufacturing
CENX,Century Aluminum Company,29.49,28.32898172,6.51,Strong Buy,15559358,458845467.4199999,2690420344.2305794,,-1.9007,2512,Non-Energy Minerals
HMHC,Houghton Mifflin Harcourt Company,20.92,0,0,Buy,33126883,693014392.36,2671293825.0942135,,0.0045,2300,Consumer Services
TEX,Terex Corporation,38.27,-8.18138196,-3.41,Sell,3592560,137487271.20000002,2667418893.747149,13.14648851,3.1185,8600,Producer Manufacturing
AIMC,Altra Industrial Motion Corp.,41.06,-5.95510765,-2.6,Strong Sell,2766208,113580500.48,2665599765.467579,102.61311396,0.4296,9600,Producer Manufacturing
FLYW,Flywire Corporation - Voting,25.33,-7.01174743,-1.91,Strong Sell,3406782,86293788.05999999,2651581651.651127,,-0.2695,,Technology Services
PRVA,"Privia Health Group, Inc.",24.89,-1.93065406,-0.49,Buy,3911173,97349095.97,2650748879.5120487,,-1.6301,559,Health Services
CWH,"Camping World Holdings, Inc.",30.67,1.85984723,0.56,Sell,11424678,350394874.26,2627829823.1001263,5.27745829,6.1592,12584,Retail Trade
IBOC,International Bancshares Corporation,41.17,-4.09969718,-1.76,Sell,2085258,85850071.86,2608827819.5405602,10.63462693,4.0079,2261,Finance
PD,"PagerDuty, Inc.",29.66,-9.79318735,-3.22,Strong Sell,5123931,151975793.46,2550167395.2754455,,-1.2055,783,Technology Services
SANM,Sanmina Corporation,39.88,0.55471508,0.22,Buy,1965317,78376841.96000001,2534632457.5157065,9.6887057,4.2909,35000,Electronic Technology
TRN,"Trinity Industries, Inc.",30.39,5.33795494,1.54,Strong Buy,5469548,166219563.72,2532767157.8019505,59.68292193,0.5081,5845,Producer Manufacturing
KMT,Kennametal Inc.,30.41,-4.96875,-1.59,Strong Sell,4628024,140738209.84,2526788603.7331862,21.55741611,1.4844,8635,Producer Manufacturing
MTOR,"Meritor, Inc.",35.57,-0.6424581,-0.23,Buy,16371221,582324330.97,2519394835.1518,11.77545096,3.1072,9600,Producer Manufacturing
CORT,Corcept Therapeutics Incorporated,23.67,4.50331126,1.02,Strong Buy,5091079,120505839.93,2508129662.9962735,26.96516302,0.9739,238,Health Technology
EVH,"Evolent Health, Inc",27.53,8.30055075,2.11,Buy,3826573,105345554.69,2500475652.515716,,-0.3623,3500,Commercial Services
URBN,"Urban Outfitters, Inc.",25.32,-5.55762775,-1.49,Strong Sell,16960981,429452038.92,2478419291.8316727,8.68102288,3.1652,,Retail Trade
UNFI,"United Natural Foods, Inc.",42.33,4.72538347,1.91,Buy,2940833,124485460.89,2458739519.7916665,10.95013207,4.0047,28300,Distribution Services
FTDR,"Frontdoor, Inc.",29.81,-2.42225859,-0.74,Strong Sell,6609162,197019119.22,2449124423.639251,20.06305339,1.4987,2081,Consumer Durables
USM,United States Cellular Corporation,28.46,1.35327635,0.38,Sell,763619,21732596.74,2443868680.677738,15.8926265,1.8093,4800,Communications
CENT,Central Garden & Pet Company,47.09,0.06374841,0.03,Sell,280794,13222589.46,2434942370.746015,16.80477177,2.8789,7000,Consumer Non-Durables
TPH,"Tri Pointe Homes, Inc.",22.69,2.76268116,0.61,Sell,6749834,153153733.46,2431279557.507036,5.56330275,4.1242,1390,Consumer Durables
SAVE,"Spirit Airlines, Inc.",22.32,-10.3254319,-2.57,Sell,23095654,515494997.28,2423968282.730479,,-4.5513,9218,Transportation
RCUS,"Arcus Biosciences, Inc.",33.88,-7.17808219,-2.62,Neutral,4164691,141099731.08,2407576066.0773907,85.39060656,0.6847,366,Health Technology
MAXR,Maxar Technologies Inc.,33.05,15.07660167,4.33,Strong Buy,8854731,292648859.54999995,2406315326.813283,73.02701553,0.4964,4400,Technology Services
MMYT,MakeMyTrip Limited,22.77,-15.35315985,-4.13,Strong Sell,1665782,37929856.14,2384770067.9496603,,-0.3523,3256,Consumer Services
BRC,Brady Corporation,46.17,-0.70967742,-0.33,Sell,942131,43498188.27000001,2382584040.073628,18.14240519,2.5819,5700,Producer Manufacturing
PTCT,"PTC Therapeutics, Inc.",33.33,-6.56013457,-2.34,Strong Sell,2403780,80117987.39999999,2378511273.146298,,-7.4342,1177,Health Technology
HRMY,"Harmony Biosciences Holdings, Inc.",40.24,6.0901661,2.31,Buy,3431290,138075109.6,2369015144.951009,72.22896791,0.599,180,Health Technology
FBC,"Flagstar Bancorp, Inc.",44.41,-2.20215811,-1,Sell,2425235,107704686.35,2363713448.270688,4.61016405,10.0978,5395,Finance
HTH,Hilltop Holdings Inc.,29.85,-3.95752896,-1.23,Sell,2461975,73489953.75,2357139085.4406567,6.76237085,4.6252,4950,Finance
GCP,GCP Applied Technologies Inc.,31.7,0.79491256,0.25,Buy,2758686,87450346.2,2343765030.268563,109.81956974,0.2886,1800,Process Industries
MARA,"Marathon Digital Holdings, Inc.",22.82,-1.08365843,-0.25,Sell,76059427,1735676124.14,2342030799.111111,,-0.3188,,Technology Services
NTCT,"NetScout Systems, Inc.",31.66,0.95663265,0.3,Buy,2959443,93695965.38,2337467452.7555976,42.74737126,0.7539,2421,Technology Services
YELP,Yelp Inc.,32.57,-4.90510949,-1.68,Sell,4302259,140124575.63,2315882224.5230217,64.58697765,0.5416,4400,Technology Services
ATSG,"Air Transport Services Group, Inc",31.19,6.74195756,1.97,Strong Buy,4641754,144776307.26000002,2314274833.4135294,11.80814589,3.3637,5280,Transportation
FRME,First Merchants Corporation,43.11,-1.55286595,-0.68,Buy,1532925,66084396.75,2302522910.1707535,11.46137074,3.8221,1821,Finance
NUS,"Nu Skin Enterprises, Inc.",46.13,-2.78187566,-1.32,Sell,2803590,129329606.7,2298387273.2596965,16.67369605,2.9271,19600,Consumer Non-Durables
SDGR,"Schrodinger, Inc.",32.28,-1.10294118,-0.36,Sell,6453364,208314589.92,2293091833.3043485,,-1.4184,664,Technology Services
CLBK,"Columbia Financial, Inc.",21.41,-0.64965197,-0.14,Buy,569525,12193530.25,2286833303.2775187,24.27536232,0.8838,714,Finance
WAFD,"Washington Federal, Inc.",34.79,-3.19977741,-1.15,Neutral,2631979,91566549.41,2269133007.2059402,13.56589147,2.6086,2082,Finance
CNNE,"Cannae Holdings, Inc.",25.51,-3.26128176,-0.86,Sell,2832623,72260212.73,2268167256.220799,,-3.2232,12938,Finance
